--------- beginning of main
08-15 00:16:57.790 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=11.7 recvToRenderP95ms=12.8 ptsToRecvP50ms=1122.4 ptsToRecvP95ms=1126.7 bitrateKbps=983
08-15 00:16:58.793 16305 16305 I A2M_PERF: frames=31 drops=0 recvToRenderP50ms=11.2 recvToRenderP95ms=13.1 ptsToRecvP50ms=1122.6 ptsToRecvP95ms=1124.0 bitrateKbps=734
08-15 00:16:59.809 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=11.0 recvToRenderP95ms=12.2 ptsToRecvP50ms=1122.2 ptsToRecvP95ms=1124.0 bitrateKbps=849
08-15 00:17:00.812 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=11.0 recvToRenderP95ms=12.6 ptsToRecvP50ms=1122.2 ptsToRecvP95ms=1126.8 bitrateKbps=868
08-15 00:17:01.829 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=11.5 recvToRenderP95ms=13.2 ptsToRecvP50ms=1123.0 ptsToRecvP95ms=1125.3 bitrateKbps=973
08-15 00:17:02.832 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=11.0 recvToRenderP95ms=12.5 ptsToRecvP50ms=1122.2 ptsToRecvP95ms=1123.7 bitrateKbps=735
08-15 00:17:03.834 16305 16305 I A2M_PERF: frames=31 drops=0 recvToRenderP50ms=10.7 recvToRenderP95ms=12.1 ptsToRecvP50ms=1122.4 ptsToRecvP95ms=1123.5 bitrateKbps=882
08-15 00:17:04.852 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=11.1 recvToRenderP95ms=12.2 ptsToRecvP50ms=1122.3 ptsToRecvP95ms=1123.6 bitrateKbps=754
08-15 00:17:05.854 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=10.7 recvToRenderP95ms=12.1 ptsToRecvP50ms=1121.8 ptsToRecvP95ms=1123.4 bitrateKbps=911
08-15 00:17:06.855 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=10.4 recvToRenderP95ms=12.0 ptsToRecvP50ms=1122.4 ptsToRecvP95ms=1128.0 bitrateKbps=826
08-15 00:17:07.872 16305 16305 I A2M_PERF: frames=31 drops=0 recvToRenderP50ms=10.9 recvToRenderP95ms=12.4 ptsToRecvP50ms=1122.3 ptsToRecvP95ms=1126.0 bitrateKbps=906
08-15 00:17:08.877 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=11.8 recvToRenderP95ms=13.9 ptsToRecvP50ms=1122.7 ptsToRecvP95ms=1126.2 bitrateKbps=788
08-15 00:17:09.892 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=10.6 recvToRenderP95ms=11.6 ptsToRecvP50ms=1121.9 ptsToRecvP95ms=1124.3 bitrateKbps=919
